"GEO_ID","NAME","P001001"
"id","Geographic Area Name","Total"
"1400000US06037550400","Census Tract 5504, Los Angeles County, California","1534"
"1400000US06037550500","Census Tract 5505, Los Angeles County, California","7809"
"1400000US06037550601","Census Tract 5506.01, Los Angeles County, California","5639"
"1400000US06037550700","Census Tract 5507, Los Angeles County, California","6921"
"1400000US06037550800","Census Tract 5508, Los Angeles County, California","7170"
"1400000US06037550901","Census Tract 5509.01, Los Angeles County, California","3762"
"1400000US06037550902","Census Tract 5509.02, Los Angeles County, California","5572"
"1400000US06037551202","Census Tract 5512.02, Los Angeles County, California","7666"
"1400000US06037541400","Census Tract 5414, Los Angeles County, California","7312"
"1400000US06037551000","Census Tract 5510, Los Angeles County, California","7200"
"1400000US06037551101","Census Tract 5511.01, Los Angeles County, California","3926"
"1400000US06037551102","Census Tract 5511.02, Los Angeles County, California","5503"
"1400000US06037551201","Census Tract 5512.01, Los Angeles County, California","3588"
"1400000US06037551300","Census Tract 5513, Los Angeles County, California","5422"
"1400000US06037551401","Census Tract 5514.01, Los Angeles County, California","4290"
"1400000US06037551402","Census Tract 5514.02, Los Angeles County, California","4468"
"1400000US06037551501","Census Tract 5515.01, Los Angeles County, California","4869"
"1400000US06037554700","Census Tract 5547, Los Angeles County, California","4874"
"1400000US06037554801","Census Tract 5548.01, Los Angeles County, California","3366"
"1400000US06037554802","Census Tract 5548.02, Los Angeles County, California","6165"
"1400000US06037555102","Census Tract 5551.02, Los Angeles County, California","6526"
"1400000US06037554900","Census Tract 5549, Los Angeles County, California","6991"
"1400000US06037555001","Census Tract 5550.01, Los Angeles County, California","5411"
"1400000US06037555002","Census Tract 5550.02, Los Angeles County, California","3475"
"1400000US06037555103","Census Tract 5551.03, Los Angeles County, California","4727"
"1400000US06037555104","Census Tract 5551.04, Los Angeles County, California","4239"
"1400000US06037555202","Census Tract 5552.02, Los Angeles County, California","3399"
"1400000US06037555211","Census Tract 5552.11, Los Angeles County, California","5818"
"1400000US06037555212","Census Tract 5552.12, Los Angeles County, California","4561"
"1400000US06037570001","Census Tract 5700.01, Los Angeles County, California","4463"
"1400000US06037570002","Census Tract 5700.02, Los Angeles County, California","2699"
"1400000US06037570003","Census Tract 5700.03, Los Angeles County, California","4447"
"1400000US06037570100","Census Tract 5701, Los Angeles County, California","2837"
"1400000US06037570202","Census Tract 5702.02, Los Angeles County, California","6415"
"1400000US06037570203","Census Tract 5702.03, Los Angeles County, California","3973"
"1400000US06037570204","Census Tract 5702.04, Los Angeles County, California","4130"
"1400000US06037570301","Census Tract 5703.01, Los Angeles County, California","7330"
"1400000US06037570303","Census Tract 5703.03, Los Angeles County, California","4247"
"1400000US06037570304","Census Tract 5703.04, Los Angeles County, California","5171"
"1400000US06037570402","Census Tract 5704.02, Los Angeles County, California","3496"
"1400000US06037570403","Census Tract 5704.03, Los Angeles County, California","4587"
"1400000US06037570404","Census Tract 5704.04, Los Angeles County, California","3501"
"1400000US06037570501","Census Tract 5705.01, Los Angeles County, California","7419"
"1400000US06037570502","Census Tract 5705.02, Los Angeles County, California","6616"
"1400000US06037570601","Census Tract 5706.01, Los Angeles County, California","5421"
"1400000US06053010506","Census Tract 105.06, Monterey County, California","4752"
"1400000US06053010603","Census Tract 106.03, Monterey County, California","7304"
"1400000US06053010604","Census Tract 106.04, Monterey County, California","5512"
"1400000US06053010605","Census Tract 106.05, Monterey County, California","4219"
"1400000US06053010606","Census Tract 106.06, Monterey County, California","6299"
"1400000US06053010607","Census Tract 106.07, Monterey County, California","4430"
"1400000US06053010608","Census Tract 106.08, Monterey County, California","3646"
"1400000US06053010701","Census Tract 107.01, Monterey County, California","6769"
"1400000US06053010702","Census Tract 107.02, Monterey County, California","3911"
"1400000US06053010804","Census Tract 108.04, Monterey County, California","5029"
"1400000US06053010900","Census Tract 109, Monterey County, California","10109"
"1400000US06053011000","Census Tract 110, Monterey County, California","5933"
"1400000US06053011101","Census Tract 111.01, Monterey County, California","5188"
"1400000US06053011102","Census Tract 111.02, Monterey County, California","11454"
"1400000US06053011202","Census Tract 112.02, Monterey County, California","6868"
"1400000US06053011203","Census Tract 112.03, Monterey County, California","7173"
"1400000US06053014800","Census Tract 148, Monterey County, California","6112"
"1400000US06053980000","Census Tract 9800, Monterey County, California","7"
"1400000US06055200301","Census Tract 2003.01, Napa County, California","5095"
"1400000US06055200201","Census Tract 2002.01, Napa County, California","3466"
"1400000US06055200202","Census Tract 2002.02, Napa County, California","2856"
"1400000US06055200203","Census Tract 2002.03, Napa County, California","2497"
"1400000US06055200302","Census Tract 2003.02, Napa County, California","2504"
"1400000US06055200400","Census Tract 2004, Napa County, California","3618"
"1400000US06055200501","Census Tract 2005.01, Napa County, California","5013"
"1400000US06055200503","Census Tract 2005.03, Napa County, California","1769"
"1400000US06055200504","Census Tract 2005.04, Napa County, California","6431"
"1400000US06055200505","Census Tract 2005.05, Napa County, California","2460"
"1400000US06055200601","Census Tract 2006.01, Napa County, California","5016"
"1400000US06055200602","Census Tract 2006.02, Napa County, California","4468"
"1400000US06055200703","Census Tract 2007.03, Napa County, California","3047"
"1400000US06055200704","Census Tract 2007.04, Napa County, California","4514"
"1400000US06055200705","Census Tract 2007.05, Napa County, California","2776"
"1400000US06055200706","Census Tract 2007.06, Napa County, California","3283"
"1400000US06055200707","Census Tract 2007.07, Napa County, California","3152"
"1400000US06055200900","Census Tract 2009, Napa County, California","1230"
"1400000US06055200802","Census Tract 2008.02, Napa County, California","5481"
"1400000US06055200803","Census Tract 2008.03, Napa County, California","2165"
"1400000US06055200804","Census Tract 2008.04, Napa County, California","5566"
"1400000US06055201003","Census Tract 2010.03, Napa County, California","4389"
"1400000US06055201004","Census Tract 2010.04, Napa County, California","6081"
"1400000US06055201005","Census Tract 2010.05, Napa County, California","2418"
"1400000US06055201006","Census Tract 2010.06, Napa County, California","3283"
"1400000US06055201007","Census Tract 2010.07, Napa County, California","4089"
"1400000US06055201101","Census Tract 2011.01, Napa County, California","1996"
"1400000US06055201102","Census Tract 2011.02, Napa County, California","2055"
"1400000US06055201200","Census Tract 2012, Napa County, California","4739"
"1400000US06055201300","Census Tract 2013, Napa County, California","2933"
"1400000US06055201401","Census Tract 2014.01, Napa County, California","3114"
"1400000US06055201402","Census Tract 2014.02, Napa County, California","2871"
"1400000US06055201403","Census Tract 2014.03, Napa County, California","800"
"1400000US06055201500","Census Tract 2015, Napa County, California","1868"
"1400000US06055201601","Census Tract 2016.01, Napa County, California","2287"
"1400000US06055201602","Census Tract 2016.02, Napa County, California","3527"
"1400000US06055201700","Census Tract 2017, Napa County, California","5373"
"1400000US06055201800","Census Tract 2018, Napa County, California","1806"
"1400000US06055201900","Census Tract 2019, Napa County, California","1293"
"1400000US06055202000","Census Tract 2020, Napa County, California","5155"
"1400000US06057000105","Census Tract 1.05, Nevada County, California","2792"
"1400000US06057000102","Census Tract 1.02, Nevada County, California","6677"
"1400000US06057000103","Census Tract 1.03, Nevada County, California","7893"
"1400000US06057000104","Census Tract 1.04, Nevada County, California","3190"
"1400000US06065042207","Census Tract 422.07, Riverside County, California","3017"
"1400000US06065042208","Census Tract 422.08, Riverside County, California","2378"
"1400000US06065042209","Census Tract 422.09, Riverside County, California","4579"
"1400000US06065042210","Census Tract 422.10, Riverside County, California","4761"
"1400000US06065042212","Census Tract 422.12, Riverside County, California","6727"
"1400000US06065042213","Census Tract 422.13, Riverside County, California","4194"
"1400000US06065042214","Census Tract 422.14, Riverside County, California","6316"
"1400000US06065042217","Census Tract 422.17, Riverside County, California","5461"
"1400000US06065042300","Census Tract 423, Riverside County, California","6782"
"1400000US06065042401","Census Tract 424.01, Riverside County, California","2082"
"1400000US06065042402","Census Tract 424.02, Riverside County, California","4780"
"1400000US06065042403","Census Tract 424.03, Riverside County, California","4071"
"1400000US06065042404","Census Tract 424.04, Riverside County, California","2038"
"1400000US06065042405","Census Tract 424.05, Riverside County, California","4997"
"1400000US06065042409","Census Tract 424.09, Riverside County, California","3299"
"1400000US06065042406","Census Tract 424.06, Riverside County, California","4150"
"1400000US06065042407","Census Tract 424.07, Riverside County, California","3262"
"1400000US06065042408","Census Tract 424.08, Riverside County, California","3152"
"1400000US06065042410","Census Tract 424.10, Riverside County, California","4882"
"1400000US06065042411","Census Tract 424.11, Riverside County, California","2540"
"1400000US06065042412","Census Tract 424.12, Riverside County, California","5129"
"1400000US06065042505","Census Tract 425.05, Riverside County, California","3639"
"1400000US06065042506","Census Tract 425.06, Riverside County, California","9483"
"1400000US06065042507","Census Tract 425.07, Riverside County, California","5011"
"1400000US06065042508","Census Tract 425.08, Riverside County, California","4888"
"1400000US06065042509","Census Tract 425.09, Riverside County, California","3193"
"1400000US06065042510","Census Tract 425.10, Riverside County, California","5048"
"1400000US06065042511","Census Tract 425.11, Riverside County, California","3308"
"1400000US06065042512","Census Tract 425.12, Riverside County, California","3200"
"1400000US06065042513","Census Tract 425.13, Riverside County, California","3379"
"1400000US06065042514","Census Tract 425.14, Riverside County, California","3165"
"1400000US06065042515","Census Tract 425.15, Riverside County, California","3803"
"1400000US06065042516","Census Tract 425.16, Riverside County, California","4177"
"1400000US06065042520","Census Tract 425.20, Riverside County, California","4669"
"1400000US06065042517","Census Tract 425.17, Riverside County, California","3278"
"1400000US06065042518","Census Tract 425.18, Riverside County, California","3670"
"1400000US06017030807","Census Tract 308.07, El Dorado County, California","3986"
"1400000US06017030808","Census Tract 308.08, El Dorado County, California","6897"
"1400000US06017030809","Census Tract 308.09, El Dorado County, California","2447"
"1400000US06017030810","Census Tract 308.10, El Dorado County, California","3437"
"1400000US06017030901","Census Tract 309.01, El Dorado County, California","3020"
"1400000US06017030902","Census Tract 309.02, El Dorado County, California","4687"
"1400000US06017031301","Census Tract 313.01, El Dorado County, California","3408"
"1400000US06017031000","Census Tract 310, El Dorado County, California","6061"
"1400000US06017031100","Census Tract 311, El Dorado County, California","5462"
"1400000US06017031200","Census Tract 312, El Dorado County, California","5193"
"1400000US06017031302","Census Tract 313.02, El Dorado County, California","4701"
"1400000US06017031402","Census Tract 314.02, El Dorado County, California","5896"
"1400000US06017031404","Census Tract 314.04, El Dorado County, California","2407"
"1400000US06017031405","Census Tract 314.05, El Dorado County, California","2426"
"1400000US06017031406","Census Tract 314.06, El Dorado County, California","5544"
"1400000US06017031502","Census Tract 315.02, El Dorado County, California","6031"
"1400000US06017031503","Census Tract 315.03, El Dorado County, California","2810"
"1400000US06017031504","Census Tract 315.04, El Dorado County, California","5337"
"1400000US06017031600","Census Tract 316, El Dorado County, California","4126"
"1400000US06017031700","Census Tract 317, El Dorado County, California","2648"
"1400000US06017031800","Census Tract 318, El Dorado County, California","6798"
"1400000US06017031900","Census Tract 319, El Dorado County, California","133"
"1400000US06017032000","Census Tract 320, El Dorado County, California","1015"
"1400000US06017990000","Census Tract 9900, El Dorado County, California","0"
"1400000US06019000100","Census Tract 1, Fresno County, California","2860"
"1400000US06019000200","Census Tract 2, Fresno County, California","3167"
"1400000US06019000600","Census Tract 6, Fresno County, California","6161"
"1400000US06019000300","Census Tract 3, Fresno County, California","3609"
"1400000US06019000400","Census Tract 4, Fresno County, California","6343"
"1400000US06019000502","Census Tract 5.02, Fresno County, California","3606"
"1400000US06019000901","Census Tract 9.01, Fresno County, California","3151"
"1400000US06019000902","Census Tract 9.02, Fresno County, California","5252"
"1400000US06019001000","Census Tract 10, Fresno County, California","4106"
"1400000US06019000501","Census Tract 5.01, Fresno County, California","2815"
"1400000US06019000700","Census Tract 7, Fresno County, California","3921"
"1400000US06019000800","Census Tract 8, Fresno County, California","964"
"1400000US06019001100","Census Tract 11, Fresno County, California","3174"
"1400000US06019001202","Census Tract 12.02, Fresno County, California","4756"
"1400000US06019001301","Census Tract 13.01, Fresno County, California","5653"
"1400000US06019001304","Census Tract 13.04, Fresno County, California","5796"
"1400000US06019001407","Census Tract 14.07, Fresno County, California","4694"
"1400000US06019001408","Census Tract 14.08, Fresno County, California","2504"
"1400000US06019001410","Census Tract 14.10, Fresno County, California","9109"
"1400000US06037113232","Census Tract 1132.32, Los Angeles County, California","3894"
"1400000US06037113234","Census Tract 1132.34, Los Angeles County, California","4667"
"1400000US06037113301","Census Tract 1133.01, Los Angeles County, California","2201"
"1400000US06019003805","Census Tract 38.05, Fresno County, California","6852"
"1400000US06019003807","Census Tract 38.07, Fresno County, California","3362"
"1400000US06019003810","Census Tract 38.10, Fresno County, California","5256"
"1400000US06019003900","Census Tract 39, Fresno County, California","5804"
"1400000US06019004001","Census Tract 40.01, Fresno County, California","7248"
"1400000US06019004002","Census Tract 40.02, Fresno County, California","7129"
"1400000US06019004100","Census Tract 41, Fresno County, California","3306"
"1400000US06019004205","Census Tract 42.05, Fresno County, California","5888"
"1400000US06019004207","Census Tract 42.07, Fresno County, California","8115"
"1400000US06019004208","Census Tract 42.08, Fresno County, California","7124"
"1400000US06019004210","Census Tract 42.10, Fresno County, California","3480"
"1400000US06037120400","Census Tract 1204, Los Angeles County, California","6272"
"1400000US06037121010","Census Tract 1210.10, Los Angeles County, California","4989"
"1400000US06037121020","Census Tract 1210.20, Los Angeles County, California","3741"
"1400000US06037121101","Census Tract 1211.01, Los Angeles County, California","2932"
"1400000US06037121102","Census Tract 1211.02, Los Angeles County, California","2721"
"1400000US06037121210","Census Tract 1212.10, Los Angeles County, California","3122"
"1400000US06037121221","Census Tract 1212.21, Los Angeles County, California","2365"
"1400000US06037121222","Census Tract 1212.22, Los Angeles County, California","5293"
"1400000US06037121600","Census Tract 1216, Los Angeles County, California","3005"
"1400000US06037121801","Census Tract 1218.01, Los Angeles County, California","3942"
"1400000US06037121802","Census Tract 1218.02, Los Angeles County, California","3525"
"1400000US06037121900","Census Tract 1219, Los Angeles County, California","4110"
"1400000US06037122000","Census Tract 1220, Los Angeles County, California","5446"
"1400000US06037122120","Census Tract 1221.20, Los Angeles County, California","5000"
"1400000US06037122410","Census Tract 1224.10, Los Angeles County, California","3794"
"1400000US06037122121","Census Tract 1221.21, Los Angeles County, California","2833"
"1400000US06037122122","Census Tract 1221.22, Los Angeles County, California","2439"
"1400000US06037122200","Census Tract 1222, Los Angeles County, California","4141"
"1400000US06037122420","Census Tract 1224.20, Los Angeles County, California","5050"
"1400000US06037123010","Census Tract 1230.10, Los Angeles County, California","4580"
"1400000US06037123020","Census Tract 1230.20, Los Angeles County, California","3432"
"1400000US06037123103","Census Tract 1231.03, Los Angeles County, California","4165"
"1400000US06037123203","Census Tract 1232.03, Los Angeles County, California","3765"
"1400000US06037123204","Census Tract 1232.04, Los Angeles County, California","3449"
"1400000US06037123205","Census Tract 1232.05, Los Angeles County, California","2645"
"1400000US06037123301","Census Tract 1233.01, Los Angeles County, California","4559"
"1400000US06037123303","Census Tract 1233.03, Los Angeles County, California","3301"
"1400000US06037123304","Census Tract 1233.04, Los Angeles County, California","4687"
"1400000US06037123410","Census Tract 1234.10, Los Angeles County, California","4247"
"1400000US06037123420","Census Tract 1234.20, Los Angeles County, California","4638"
"1400000US06037123510","Census Tract 1235.10, Los Angeles County, California","4753"
"1400000US06037123520","Census Tract 1235.20, Los Angeles County, California","2567"
"1400000US06037123700","Census Tract 1237, Los Angeles County, California","4114"
"1400000US06037127103","Census Tract 1271.03, Los Angeles County, California","2939"
"1400000US06037127104","Census Tract 1271.04, Los Angeles County, California","3573"
"1400000US06037127210","Census Tract 1272.10, Los Angeles County, California","5531"
"1400000US06037127220","Census Tract 1272.20, Los Angeles County, California","4931"
"1400000US06037127300","Census Tract 1273, Los Angeles County, California","4460"
"1400000US06037127400","Census Tract 1274, Los Angeles County, California","5818"
"1400000US06037127520","Census Tract 1275.20, Los Angeles County, California","4045"
"1400000US06037127603","Census Tract 1276.03, Los Angeles County, California","2938"
"1400000US06037127604","Census Tract 1276.04, Los Angeles County, California","2939"
"1400000US06037127711","Census Tract 1277.11, Los Angeles County, California","3356"
"1400000US06037127605","Census Tract 1276.05, Los Angeles County, California","3549"
"1400000US06037127606","Census Tract 1276.06, Los Angeles County, California","3164"
"1400000US06037127712","Census Tract 1277.12, Los Angeles County, California","2991"
"1400000US06037127803","Census Tract 1278.03, Los Angeles County, California","4037"
"1400000US06037127804","Census Tract 1278.04, Los Angeles County, California","3933"
"1400000US06037127805","Census Tract 1278.05, Los Angeles County, California","3768"
"1400000US06037127806","Census Tract 1278.06, Los Angeles County, California","3447"
"1400000US06037127910","Census Tract 1279.10, Los Angeles County, California","4769"
"1400000US06037127920","Census Tract 1279.20, Los Angeles County, California","4100"
"1400000US06037128101","Census Tract 1281.01, Los Angeles County, California","3738"
"1400000US06037128102","Census Tract 1281.02, Los Angeles County, California","4795"
"1400000US06037128210","Census Tract 1282.10, Los Angeles County, California","4822"
"1400000US06037128220","Census Tract 1282.20, Los Angeles County, California","3011"
"1400000US06037128302","Census Tract 1283.02, Los Angeles County, California","4688"
"1400000US06037128303","Census Tract 1283.03, Los Angeles County, California","3982"
"1400000US06037128400","Census Tract 1284, Los Angeles County, California","4114"
"1400000US06037128601","Census Tract 1286.01, Los Angeles County, California","4288"
"1400000US06037128602","Census Tract 1286.02, Los Angeles County, California","3189"
"1400000US06037128910","Census Tract 1289.10, Los Angeles County, California","4083"
"1400000US06037128702","Census Tract 1287.02, Los Angeles County, California","5639"
"1400000US06037128801","Census Tract 1288.01, Los Angeles County, California","3307"
"1400000US06037128802","Census Tract 1288.02, Los Angeles County, California","4325"
"1400000US06037131020","Census Tract 1310.20, Los Angeles County, California","5698"
"1400000US06037131200","Census Tract 1312, Los Angeles County, California","3429"
"1400000US06037131400","Census Tract 1314, Los Angeles County, California","5897"
"1400000US06037131600","Census Tract 1316, Los Angeles County, California","5494"
"1400000US06037131701","Census Tract 1317.01, Los Angeles County, California","4541"
"1400000US06037131702","Census Tract 1317.02, Los Angeles County, California","3751"
"1400000US06037131800","Census Tract 1318, Los Angeles County, California","5341"
"1400000US06037131900","Census Tract 1319, Los Angeles County, California","4210"
"1400000US06037125320","Census Tract 1253.20, Los Angeles County, California","4843"
"1400000US06037131010","Census Tract 1310.10, Los Angeles County, California","6409"
"1400000US06037265602","Census Tract 2656.02, Los Angeles County, California","3042"
"1400000US06037265700","Census Tract 2657, Los Angeles County, California","4720"
"1400000US06037137402","Census Tract 1374.02, Los Angeles County, California","5364"
"1400000US06037138000","Census Tract 1380, Los Angeles County, California","4484"
"1400000US06037132700","Census Tract 1327, Los Angeles County, California","4912"
"1400000US06037133000","Census Tract 1330, Los Angeles County, California","4449"
"1400000US06037134303","Census Tract 1343.03, Los Angeles County, California","5057"
"1400000US06037134520","Census Tract 1345.20, Los Angeles County, California","5453"
"1400000US06037134710","Census Tract 1347.10, Los Angeles County, California","5287"
"1400000US06037134522","Census Tract 1345.22, Los Angeles County, California","3954"
"1400000US06037134905","Census Tract 1349.05, Los Angeles County, California","2819"
"1400000US06037137103","Census Tract 1371.03, Los Angeles County, California","4199"
"1400000US06037273800","Census Tract 2738, Los Angeles County, California","3107"
"1400000US06037273902","Census Tract 2739.02, Los Angeles County, California","4227"
"1400000US06037274100","Census Tract 2741, Los Angeles County, California","4418"
"1400000US06037274202","Census Tract 2742.02, Los Angeles County, California","4337"
"1400000US06037275101","Census Tract 2751.01, Los Angeles County, California","1177"
"1400000US06037275102","Census Tract 2751.02, Los Angeles County, California","4226"
"1400000US06037275200","Census Tract 2752, Los Angeles County, California","3887"
"1400000US06037275302","Census Tract 2753.02, Los Angeles County, California","4775"
"1400000US06037275311","Census Tract 2753.11, Los Angeles County, California","4993"
"1400000US06037275400","Census Tract 2754, Los Angeles County, California","3349"
"1400000US06037275500","Census Tract 2755, Los Angeles County, California","5207"
"1400000US06037276100","Census Tract 2761, Los Angeles County, California","5592"
"1400000US06037275602","Census Tract 2756.02, Los Angeles County, California","6470"
"1400000US06037275603","Census Tract 2756.03, Los Angeles County, California","2711"
"1400000US06037276000","Census Tract 2760, Los Angeles County, California","5396"
"1400000US06037276400","Census Tract 2764, Los Angeles County, California","4009"
"1400000US06037276500","Census Tract 2765, Los Angeles County, California","5063"
"1400000US06037277000","Census Tract 2770, Los Angeles County, California","5395"
"1400000US06037276601","Census Tract 2766.01, Los Angeles County, California","3838"
"1400000US06037276603","Census Tract 2766.03, Los Angeles County, California","5252"
"1400000US06037276604","Census Tract 2766.04, Los Angeles County, California","3983"
"1400000US06037277100","Census Tract 2771, Los Angeles County, California","3004"
"1400000US06037277200","Census Tract 2772, Los Angeles County, California","2490"
"1400000US06037277400","Census Tract 2774, Los Angeles County, California","1533"
"1400000US06037278001","Census Tract 2780.01, Los Angeles County, California","2458"
"1400000US06037278102","Census Tract 2781.02, Los Angeles County, California","3158"
"1400000US06037291110","Census Tract 2911.10, Los Angeles County, California","3510"
"1400000US06037291120","Census Tract 2911.20, Los Angeles County, California","2210"
"1400000US06037291130","Census Tract 2911.30, Los Angeles County, California","3582"
"1400000US06037291210","Census Tract 2912.10, Los Angeles County, California","4967"
"1400000US06037291220","Census Tract 2912.20, Los Angeles County, California","3353"
"1400000US06037293202","Census Tract 2932.02, Los Angeles County, California","6742"
"1400000US06037291300","Census Tract 2913, Los Angeles County, California","2601"
"1400000US06037292000","Census Tract 2920, Los Angeles County, California","6543"
"1400000US06037300800","Census Tract 3008, Los Angeles County, California","6947"
"1400000US06037300901","Census Tract 3009.01, Los Angeles County, California","6463"
"1400000US06037300902","Census Tract 3009.02, Los Angeles County, California","1998"
"1400000US06037301000","Census Tract 3010, Los Angeles County, California","4841"
"1400000US06037301100","Census Tract 3011, Los Angeles County, California","6491"
"1400000US06037301206","Census Tract 3012.06, Los Angeles County, California","5363"
"1400000US06037301203","Census Tract 3012.03, Los Angeles County, California","4368"
"1400000US06037301204","Census Tract 3012.04, Los Angeles County, California","4990"
"1400000US06037301205","Census Tract 3012.05, Los Angeles County, California","2209"
"1400000US06037301300","Census Tract 3013, Los Angeles County, California","2016"
"1400000US06037301400","Census Tract 3014, Los Angeles County, California","3865"
"1400000US06037301501","Census Tract 3015.01, Los Angeles County, California","1902"
"1400000US06037301502","Census Tract 3015.02, Los Angeles County, California","6908"
"1400000US06037301601","Census Tract 3016.01, Los Angeles County, California","6198"
"1400000US06037301602","Census Tract 3016.02, Los Angeles County, California","3908"
"1400000US06037301701","Census Tract 3017.01, Los Angeles County, California","2849"
"1400000US06037301702","Census Tract 3017.02, Los Angeles County, California","5556"
"1400000US06037301801","Census Tract 3018.01, Los Angeles County, California","4079"
"1400000US06037301802","Census Tract 3018.02, Los Angeles County, California","3578"
"1400000US06037301900","Census Tract 3019, Los Angeles County, California","7810"
"1400000US06037302002","Census Tract 3020.02, Los Angeles County, California","3532"
"1400000US06037302003","Census Tract 3020.03, Los Angeles County, California","3578"
"1400000US06037302004","Census Tract 3020.04, Los Angeles County, California","4214"
"1400000US06037302102","Census Tract 3021.02, Los Angeles County, California","6439"
"1400000US06037302103","Census Tract 3021.03, Los Angeles County, California","5504"
"1400000US06037541100","Census Tract 5411, Los Angeles County, California","3321"
"1400000US06037541200","Census Tract 5412, Los Angeles County, California","5662"
"1400000US06037541300","Census Tract 5413, Los Angeles County, California","6044"
"1400000US06037541500","Census Tract 5415, Los Angeles County, California","5836"
"1400000US06037541603","Census Tract 5416.03, Los Angeles County, California","2983"
"1400000US06037541604","Census Tract 5416.04, Los Angeles County, California","6207"
"1400000US06037541605","Census Tract 5416.05, Los Angeles County, California","5323"
"1400000US06037541606","Census Tract 5416.06, Los Angeles County, California","2506"
"1400000US06037541700","Census Tract 5417, Los Angeles County, California","6366"
"1400000US06037541801","Census Tract 5418.01, Los Angeles County, California","4903"
"1400000US06037541802","Census Tract 5418.02, Los Angeles County, California","5431"
"1400000US06037542000","Census Tract 5420, Los Angeles County, California","5732"
"1400000US06037542103","Census Tract 5421.03, Los Angeles County, California","4114"
"1400000US06037542104","Census Tract 5421.04, Los Angeles County, California","3524"
"1400000US06037542105","Census Tract 5421.05, Los Angeles County, California","5200"
"1400000US06037542106","Census Tract 5421.06, Los Angeles County, California","3373"
"1400000US06037542200","Census Tract 5422, Los Angeles County, California","6962"
"1400000US06037542401","Census Tract 5424.01, Los Angeles County, California","4912"
"1400000US06037542601","Census Tract 5426.01, Los Angeles County, California","3016"
"1400000US06037551502","Census Tract 5515.02, Los Angeles County, California","4250"
"1400000US06037551600","Census Tract 5516, Los Angeles County, California","31"
"1400000US06037551700","Census Tract 5517, Los Angeles County, California","6547"
"1400000US06037552002","Census Tract 5520.02, Los Angeles County, California","3721"
"1400000US06037551800","Census Tract 5518, Los Angeles County, California","7533"
"1400000US06037551900","Census Tract 5519, Los Angeles County, California","5344"
"1400000US06037552001","Census Tract 5520.01, Los Angeles County, California","4105"
"1400000US06037552100","Census Tract 5521, Los Angeles County, California","5891"
"1400000US06037552200","Census Tract 5522, Los Angeles County, California","6835"
"1400000US06037552301","Census Tract 5523.01, Los Angeles County, California","4900"
"1400000US06037552302","Census Tract 5523.02, Los Angeles County, California","3648"
"1400000US06037552400","Census Tract 5524, Los Angeles County, California","2794"
"1400000US06037552601","Census Tract 5526.01, Los Angeles County, California","5720"
"1400000US06037552602","Census Tract 5526.02, Los Angeles County, California","4191"
"1400000US06037552700","Census Tract 5527, Los Angeles County, California","6985"
"1400000US06037552800","Census Tract 5528, Los Angeles County, California","6401"
"1400000US06037552900","Census Tract 5529, Los Angeles County, California","6881"
"1400000US06037553000","Census Tract 5530, Los Angeles County, California","4825"
"1400000US06037553100","Census Tract 5531, Los Angeles County, California","6298"
"1400000US06037553200","Census Tract 5532, Los Angeles County, California","7055"
"1400000US06037553300","Census Tract 5533, Los Angeles County, California","3390"
"1400000US06037553400","Census Tract 5534, Los Angeles County, California","3861"
"1400000US06037553502","Census Tract 5535.02, Los Angeles County, California","4183"
"1400000US06037553602","Census Tract 5536.02, Los Angeles County, California","4730"
"1400000US06037553503","Census Tract 5535.03, Los Angeles County, California","2768"
"1400000US06037553504","Census Tract 5535.04, Los Angeles County, California","5368"
"1400000US06037553601","Census Tract 5536.01, Los Angeles County, California","4750"
"1400000US06037553701","Census Tract 5537.01, Los Angeles County, California","4176"
"1400000US06037553702","Census Tract 5537.02, Los Angeles County, California","4902"
"1400000US06037553801","Census Tract 5538.01, Los Angeles County, California","4174"
"1400000US06037553802","Census Tract 5538.02, Los Angeles County, California","6342"
"1400000US06037553901","Census Tract 5539.01, Los Angeles County, California","6896"
"1400000US06037553902","Census Tract 5539.02, Los Angeles County, California","5809"
"1400000US06037554001","Census Tract 5540.01, Los Angeles County, California","4171"
"1400000US06047001503","Census Tract 15.03, Merced County, California","4438"
"1400000US06047001601","Census Tract 16.01, Merced County, California","4498"
"1400000US06047001602","Census Tract 16.02, Merced County, California","7243"
"1400000US06047001700","Census Tract 17, Merced County, California","6335"
"1400000US06047001801","Census Tract 18.01, Merced County, California","4288"
"1400000US06047001901","Census Tract 19.01, Merced County, California","5739"
"1400000US06047001902","Census Tract 19.02, Merced County, California","2572"
"1400000US06047002000","Census Tract 20, Merced County, California","7835"
"1400000US06047002100","Census Tract 21, Merced County, California","3862"
"1400000US06047002201","Census Tract 22.01, Merced County, California","6097"
"1400000US06047002202","Census Tract 22.02, Merced County, California","9923"
"1400000US06053011204","Census Tract 112.04, Monterey County, California","3190"
"1400000US06053011302","Census Tract 113.02, Monterey County, California","5813"
"1400000US06053011303","Census Tract 113.03, Monterey County, California","3775"
"1400000US06053011602","Census Tract 116.02, Monterey County, California","5266"
"1400000US06053011304","Census Tract 113.04, Monterey County, California","6688"
"1400000US06053011400","Census Tract 114, Monterey County, California","3778"
"1400000US06053011502","Census Tract 115.02, Monterey County, California","1710"
"1400000US06053011604","Census Tract 116.04, Monterey County, California","1913"
"1400000US06053011700","Census Tract 117, Monterey County, California","3810"
